"カテゴリ","会社名","URL","お問い合わせフォームのURL","エリア","電話番号"
"魚料理","大洗浜っ子食堂お魚天国","http://www.osakana-tengoku.com","https://www.osakana-tengoku.com/contact","茨城県","029-267-7675"
"魚料理","大清・うなぎ料理店","http://www.taisei.cc","http://www.taisei.cc/contact.html","宮崎県","0987-22-3478"
"魚料理","大漁向島店","http://www.mukoujima-tairyo.com","http://www.mukoujima-tairyo.com/contact","東京都","03-3625-7909"
"魚料理","大漁市場こんぴら丸春日店","http://konpiramaru.jp","http://konpiramaru.jp","福岡県","092-558-5884"
"魚料理","大潮荘","http://www.daichoso.com","https://www.daichoso.com/contact/","愛媛県","0898-41-9537"
"魚料理","大黒","http://www.d21ms.com","http://www.d21ms.com","兵庫県","078-222-3949"
"魚料理","天ねん","http://restaurant.eguchi-group.com","http://restaurant.eguchi-group.com/contact","滋賀県","0748-37-3012"
"魚料理","天まで上がれ／都町店","http://www.plaza-oita.jp","https://www.plaza-oita.jp/form.php","大分県","097-536-1331"
"魚料理","天慎","http://www.amakusa-tenshin.com","https://www.amakusa-tenshin.com/#contact","熊本県","0964-56-0656"
"魚料理","天金本店","http://www.tenkin.info","https://www.tenkin.info/contacts/","北海道","0166-22-3220"
"魚料理","太信割烹","http://www.daisin.info","http://www.daisin.info/contact","茨城県","0293-46-5511"
"魚料理","好月旅館","http://www.jr-odekake.net","http://www.jr-odekake.net","山口県","08387-6-2011"
"魚料理","季魚喜人","http://www.nakajima-suisan.co.jp","http://www.nakajima-suisan.co.jp/contact.html","静岡県","0557-82-7070"
"魚料理","宇奈とと調布店","http://www.unatoto.com","https://www.unatoto.com/contact/","東京都","042-490-6969"
"魚料理","宮川","http://www.unagi-miyagawanorenkai.jp","http://www.unagi-miyagawanorenkai.jp/contact/","東京都","03-3642-5922"
"魚料理","宮川／本店","http://t-miyagawa.com","http://t-miyagawa.com/inquiry","東京都","03-3541-1292"
"魚料理","富津公園／ジャンボプール","http://www.futtsu-kanko.info","https://www.futtsu-kanko.info/contact/","千葉県","0439-87-6061"
"魚料理","寿司正","http://www.sushimasa.asia","http://www.sushimasa.asia/inquiry.html","富山県","076-421-3860"
"魚料理","小松園","http://www.komatuen.com","http://www.komatuen.com/contact","茨城県","0280-48-1245"
"魚料理","小枡園","http://zibasengyo-komasu.com","http://zibasengyo-komasu.com/mail.html","愛知県","0569-62-3400"
"魚料理","小森亭","http://www.yakisabazushi.jp","https://yakisabazushi.shop-pro.jp/secure/?mode=inq&shop_back_url=https%3A%2F%2Fyakisabazushi.jp%2F&shop_id=PA01458895","富山県","076-454-2875"
"魚料理","小池","http://www.koike-kappou.jp","http://www.koike-kappou.jp/contact","群馬県","0279-25-1181"
"魚料理","居酒屋あかり","http://www.akr.co.jp","https://akr.co.jp/contact/","愛媛県","089-943-4888"
"魚料理","居酒屋えふわん","http://www.izakaya-f1.com","http://izakaya-f1.com/contact/","熊本県","096-293-8660"
"魚料理","山さん寿司本店","http://www.yamasan-susi.com","http://www.yamasan-susi.com/contact","石川県","076-221-0055"
"魚料理","山よし堅田店","http://yamayoshi-group.com","http://yamayoshi-group.com/contact.php","滋賀県","077-574-6555"
"魚料理","山七うなぎ","http://www.yamashichi.jp","http://www.yamashichi.jp/inquiry/","静岡県","053-592-7101"
"魚料理","山加","http://yamakafish.com","https://yamakafish.com/contact/","神奈川県","042-776-0735"
"魚料理","山形","https://www.pref.yamagata.jp","https://www.pref.yamagata.jp","東京都","03-3466-4667"
"魚料理","山水","http://www.e-unagi.biz","http://www.e-unagi.biz/inquiry","神奈川県","0467-43-1969"
"魚料理","山田屋","http://www.usukifugu-yamadaya.jp","http://www.usukifugu-yamadaya.jp/contact.html","東京都","03-3499-5501"
"魚料理","山賊鍋大牟田店","http://sanzokuya.com","http://sanzokuya.com/contact","福岡県","0944-53-1112"
"魚料理","岡本","http://www.okamotogroup.com","https://www.okamotogroup.com/contactbb/","千葉県","0439-52-2255"
"魚料理","川喜一宮店","http://wasyoku-kawaki.com","https://www.wasyoku-kawaki.com/delivery","愛知県","0586-81-0720"
"魚料理","川広","http://unagi-kawahiro.com","http://unagi-kawahiro.com/contact","三重県","0596-24-5977"
"魚料理","川松","http://koga-kawamatu.com","http://koga-kawamatu.com/contact","茨城県","0280-22-7648"
"魚料理","川藤","http://kawafuji.fc2web.com","http://kawafuji.fc2web.com","山梨県","0554-43-1675"
"魚料理","川飛","http://kawatobi.com","https://kawatobi.com/contact/","兵庫県","079-222-2627"
"魚料理","庄八","http://www.seto-s.com","JavaScript:top_sendmail()","大分県","097-536-7858"
"魚料理","弥助寿司","http://www.yasuke-sushi.com","http://www.yasuke-sushi.com","東京都","03-3433-7930"
"魚料理","弥次喜多","http://www.yajikita.net","http://www.yajikita.net/contact","静岡県","055-923-0917"
"魚料理","得月","http://www.tokugetu.co.jp","http://www.tokugetu.co.jp/contact.php","大阪府","06-6329-3330"
"魚料理","志乃ざき","http://www.unagi-shinozaki.jp","http://www.unagi-shinozaki.jp","東京都","042-624-3131"
"魚料理","忠勇","http://www.cy-t.co.jp","https://www.cy-t.co.jp/assessment/","東京都","03-3751-4566"
"魚料理","成駒家","http://www.biwacity.com","http://www.biwacity.com/index/inquiry","滋賀県","0749-62-3032"
"魚料理","料亭旅館京平荘","http://www.kyoheiso.com","http://kyoheiso.jimdo.com/contact/","三重県","0596-23-9188"
"魚料理","新世丸亀店","http://minato-shinsei.com","https://www.minato-shinsei.com/contact","香川県","0877-24-3010"
"魚料理","新市","http://shinichi-kyoubashi.net","http://shinichi-kyoubashi.net/contact","大阪府","06-6965-0008"
"魚料理","新角・葵東支店","http://www.aoihigashi.com","http://www.aoihigashi.com","静岡県","053-438-5120"
"魚料理","日本海フィッシャーマンズケープ・レストランキーウエスト","http://www.nfcnet.co.jp","https://www.nfcnet.co.jp/contact/","新潟県","0257-23-6293"
"魚料理","日田鮎やな場","http://www.hita-ayu.com","http://www.hita-ayu.com/contact","大分県","0973-24-0420"
"魚料理","旬味市場葛西店","http://www.starts.co.jp","https://www.starts.co.jp/contact","東京都","03-5658-2992"
"魚料理","明石家","http://akashiya.to","http://akashiya.to/mailto/index.html","鳥取県","0857-72-1515"
"魚料理","春帆楼松坂屋名古屋店","http://www.shunpanro.com","http://shunpanro.zmhs.jp/view/115215/?guid=on","愛知県","052-264-3828"
"魚料理","時逢","http://www.miki-jiai.jp","https://www.miki-jiai.jp/contact/","兵庫県","0794-88-8890"
"魚料理","晴快荘","http://www.seikaisou.com","http://www.seikaisou.com","愛知県","052-971-3091"
"魚料理","有限会社うなぎ荒川","http://www.unagi-arakawa.com","https://unagi-arakawa.com/contact/","埼玉県","0480-73-2108"
"魚料理","有限会社うな天","http://www.unaten.com","http://www.unaten.com/inquiry","静岡県","053-448-6927"
"魚料理","有限会社伊豆栄","http://www.babanishi.com","http://www.babanishi.com","東京都","03-3361-1003"
"魚料理","有限会社弁慶鮨","http://www.ota-benkei.com","http://www.ota-benkei.com/06_mailform.html","群馬県","0276-46-3434"
"魚料理","本吉屋／本店","http://www.yanagawa-cci.or.jp","http://www.yanagawa-cci.or.jp/contact/","福岡県","0944-72-6155"
"魚料理","札幌かに本家グループ八事店","http://www.kani-honke.co.jp","http://www.kani-honke.co.jp/contact.html","愛知県","052-831-3456"
"魚料理","柳憲","http://yanaken.jp","http://yanaken.jp/contact/","高知県","088-823-8997"
"魚料理","栄楽寿司","http://www.eiraku-net.com","https://www.eiraku-net.com/mail.html","鹿児島県","0994-42-4402"
"魚料理","株式会社ウオショウ／本店","http://unagiuosho.co.jp","https://unagiuosho.co.jp/wp/?page_id=98","埼玉県","048-768-2468"
"魚料理","株式会社うなぎ藤田／浜松店","http://www.unagifujita.com","http://www.unagifujita.com/inquiry.html","静岡県","053-438-1515"
"魚料理","株式会社今よし","http://www.imayoshi.jp","https://imayoshi.jp/contact/","東京都","03-3231-6007"
"魚料理","株式会社光村","http://www.mitsumura-tosho.co.jp","https://www.mitsumura-tosho.co.jp:443/contact/index.html","東京都","03-3431-3877"
"魚料理","株式会社多志満","http://www.ozasiki.com","https://www.ozasiki.com/contact.html","愛知県","052-881-4736"
"魚料理","株式会社徳造丸網元料理","http://www.1930.jp","https://1930.jp/_ga/FORM/contact.cgi","静岡県","0557-95-1688"
"魚料理","株式会社東京一番フーズ／宅配受付","http://www.tokyo-ichiban-foods.co.jp","https://www.tokyo-ichiban-foods.co.jp/contact/","東京都","03-5363-2132"
"魚料理","株式会社瀬里奈銀座瀬里奈","http://www.seryna.co.jp","https://www.seryna.co.jp/contact/","東京都","03-3562-6211"
"魚料理","株式会社甚八／学園前出前センター","http://www.zinpachi.com","https://www.zinpachi.com/contact/","奈良県","0742-46-8102"
"魚料理","株式会社魚伊飲食部","http://sumiyaki-unagi.com","https://www.sumiyaki-unagi.com/contact/","大阪府","06-6953-3707"
"魚料理","株式会社鷲洋高島屋地下食料品売場直営店","http://www.syuyo.com","https://syuyo.com/contact/index.html","大阪府","06-6649-4088"
"魚料理","桜井食堂","http://tabedokoro-sakurai.com","https://tabedokoro-sakurai.com/%e3%81%8a%e5%95%8f%e5%90%88%e3%81%9b/","宮城県","022-354-2423"
"魚料理","梅乃葉","http://umenoha.ume8.jp","http://umenoha.ume8.jp/contact","山口県","08387-6-2354"
"魚料理","梅林","http://www.bai-rin.co.jp","JavaScript:top_sendmail()","神奈川県","045-251-7656"
"魚料理","森澤茶寮","http://saryoumorisawa.blog44.fc2.com","http://saryoumorisawa.blog44.fc2.com","大分県","0977-24-0050"
"魚料理","椿自然園","http://www.tsubaki-s.com","http://tsubaki-s.com/enquiry/","徳島県","0884-33-1127"
"魚料理","櫻宴","http://www.sakuramasamune.co.jp","https://www.sakuramasamune.co.jp/contact/","兵庫県","078-436-3030"
"魚料理","正盛","http://masamori.gifu.jp","http://masamori.ai-job.co.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%81%9B/","岐阜県","0574-26-7912"
"魚料理","水とりオームタガーデンホテル店","http://www.omuta-garden.jp","http://www.omuta-garden.jp/contact/","福岡県","0944-32-9156"
"魚料理","水野","http://www.mizunoryokan.com","mailto:mi-zu-no@mxa.mesh.ne.jp","佐賀県","0955-72-6201"
"魚料理","河村歯科","http://www.kawamura-dent.net","http://www.kawamura-dent.net/contact","岐阜県","058-391-6480"
"魚料理","津ねや","http://www.tsuneya.net","http://www.tsuneya.net/contact","秋田県","018-862-3312"
"魚料理","活活亭","http://www.ikeiketei.jp","https://www.ikeiketei.jp/contact/index.html","奈良県","0742-26-8981"
"魚料理","活魚の味里","http://misato3588.net","https://misato3588.net/contact/","愛知県","0569-64-3588"
"魚料理","浜っ子よこまち","http://www.hamakko1977.jp","https://hamakko1977.jp/contact/","山梨県","0555-24-0043"
"魚料理","浜名湖うなぎ丸浜ビックカメラ館","http://www.maruhama.or.jp","http://www.maruhama.or.jp/shop/Contact","静岡県","053-454-2032"
"魚料理","浜幸","http://www.minatoso.jp","https://www.minatoso.jp/contact/index.html","京都府","0772-83-1115"
"魚料理","浜新","http://hamasin.on.omisenomikata.jp","http://hamasin.on.omisenomikata.jp","東京都","03-3886-7690"
"魚料理","浜茶屋","http://tsukumi-maguro.jp","http://tsukumi-maguro.jp/?page_id=46","大分県","0972-82-8302"
"魚料理","海の幸魚虎","http://www.uotora.net","http://www.uotora.net/contact.html","愛知県","0569-62-0395"
"魚料理","海ほう","http://kosugi-kaiho.com","http://kosugi-kaiho.com/information/index.html","神奈川県","044-872-8196"
"魚料理","海上屋台","http://www.sangenya.net","http://www.sangenya.net/mail.html","長崎県","0955-48-3251"
"魚料理","海寶","http://www.umiakari.jp","http://www.umiakari.jp/inquiry","富山県","0766-74-0733"
"魚料理","海彩館あおさ","http://www.usibuka.jp","https://usibuka.jp/otoiawase/","熊本県","0969-73-3758"
"魚料理","海王・旬の旨いもんや","http://ajiya-group.net","https://ajiya-group.net/toiawase/","鳥取県","0859-23-6660"
"魚料理","海舟","http://misakikaishu.blog94.fc2.com","http://misakikaishu.blog94.fc2.com","神奈川県","046-881-0897"
"魚料理","海鮮の國波奈本店","http://honten.washokuhana.com","http://honten.washokuhana.com","千葉県","043-206-1587"
"魚料理","海鮮倶楽部清水","http://www.kaisen-club.com","http://www.kaisen-club.com","茨城県","0299-64-2911"
"魚料理","海鮮料理木や","http://k-kiya.com","http://k-kiya.com/contact","京都府","075-501-4137"
"魚料理","海鮮王アピタ西大和店","http://www.dr-dining.com","http://www.dr-dining.com/contact/","奈良県","0745-43-6250"
"魚料理","海鮮食堂駅前中央市場本店","http://izakayaekimae.com","http://izakayaekimae.com","兵庫県","078-671-0045"
"魚料理","淡島マリンパーク","http://www.marinepark.jp","http://www.marinepark.jp/inquiry/","静岡県","055-941-3126"
"魚料理","清恵","http://kiyoe.net","http://kiyoe.net/contact","千葉県","0470-85-0820"
"魚料理","満寿屋","http://www.asakusa-masuya.co.jp","http://www.asakusa-masuya.co.jp/inquiry.html","茨城県","029-221-3822"
"魚料理","漁場葵店","http://gyoba.sakura.ne.jp","http://gyoba.sakura.ne.jp/contact","愛知県","052-932-2229"
"魚料理","漁師料理たてやま","http://www.tateyama-1137.com","http://www.tateyama-1137.com/contact-us/","千葉県","0470-22-1137"
"魚料理","漣伊勢店","http://www.sazanami.co.jp","http://sazanami.co.jp/contact/","三重県","0596-29-3373"
"魚料理","濱新","http://hamashin.org","https://www.hamashin.org/blank-6","神奈川県","045-681-1808"
"魚料理","瀬戸内料理かなわ","http://www.kanawa.co.jp","https://www.kanawa.co.jp/contactus","東京都","03-3572-2325"
"魚料理","瀬戸田すいぐん丸","http://www.suigun.co.jp","http://suigun.co.jp/contact/","広島県","0845-27-3003"
"魚料理","灯台茶屋","http://www.toudaidyaya.com","http://www.toudaidyaya.com/contact","愛知県","0531-35-6262"
"魚料理","炙一徹","http://www.chuhei.co.jp","http://www.chuhei.co.jp/toiawase.html","東京都","03-3501-2550"
"魚料理","炭焼き鰻瞬","http://www.unagi-shun.com","http://www.unagi-shun.com/sta20713/index.html","静岡県","054-294-7178"
"魚料理","炭焼家てんぷす","http://www.tenpusu.jp","http://www.tenpusu.jp/contact","沖縄県","098-968-5808"
"魚料理","焼津浜食堂","http://www.kaneoto.com","https://www.kaneoto.com/contact","静岡県","054-628-2927"
"魚料理","焼肉瑞苑","http://www.yakinikuzuien.com","http://www.yakinikuzuien.com/contact.html","兵庫県","0796-26-2929"
"魚料理","玄品ふぐ大宮西口の関","http://www.tettiri.com","https://www.tettiri.com/contact/","埼玉県","048-644-5329"
"魚料理","玄海肴処旬風","http://www.syunpuu.jp","https://www.syunpuu.jp/information/contact/","佐賀県","0955-74-6364"
"魚料理","瓢六","http://ama-kusa.com","http://ama-kusa.com/page_pic/toiawase.html","熊本県","096-354-7558"
"魚料理","白水園","http://www.hakusuien.net","http://www.hakusuien.net/contact","京都府","075-752-2000"
"魚料理","盃花羅亭","http://haikaratei1977.com","http://haikaratei1977.com/contact","岡山県","086-232-2901"
"魚料理","真砂家","http://www.masagoya.com","http://www.masagoya.com/contact.html","千葉県","04-7133-0352"
"魚料理","砂丘会館","http://www.sakyu.gr.jp","https://sakyu.gr.jp/pages/contact","鳥取県","0857-22-6835"
"魚料理","磯ぎよし薬院店","http://www.isogiyoshi.com","https://www.isogiyoshi.com/contact/","福岡県","092-523-1068"
